chr8	46	0.372
chr8	47	0.37
chr8	48	0.403
chr8	49	0.403
chr8	50	0.413
chr8	51	0.393
chr8	52	0.424
chr8	53	0.381
chr8	54	0.367
chr8	55	0.373
chr8	56	0.358
chr8	57	0.344
chr8	58	0.344
chr8	59	0.375
chr8	60	0.392
chr8	61	0.391
chr8	62	0.392
chr8	63	0.425
chr8	64	0.407
chr8	65	0.411
chr8	66	0.408
chr8	67	0.402
chr8	68	0.439
chr8	69	0.397
chr8	70	0.407
chr8	71	0.452
chr8	72	0.543
chr8	73	0.56
chr8	74	0
chr9	1	0.411
chr9	2	0.39
chr9	3	0.398
chr9	4	0.403
chr9	5	0.363
chr9	6	0.35
chr9	7	0.365
chr9	8	0.388
chr9	9	0.397
chr9	10	0.398
chr9	11	0.381
chr9	12	0.369
chr9	13	0.356
chr9	14	0.385
chr9	15	0.355
chr9	16	0.352
chr9	17	0.418
chr9	18	0.454
chr9	19	0.439
chr9	20	0.418
chr9	21	0.399
chr9	22	0.387
chr9	23	0.404
chr9	24	0.404
chr9	25	0
chr9	26	0
chr9	27	0
chr9	28	0
chr9	29	0
chr9	30	0
chr9	31	0
chr9	32	0
chr9	33	0
chr9	34	0.4
chr9	35	0.387
chr9	36	0.405
chr9	37	0.394
chr9	38	0.388
chr9	39	0.372
chr9	40	0.399
chr9	41	0.397
chr9	42	0.377
chr9	43	0.398
chr9	44	0.409
chr9	45	0.407
chr9	46	0.437
chr9	47	0.437
chr9	48	0.442
chr9	49	0.441
chr9	50	0.43
chr9	51	0.448
chr9	52	0.394
chr9	53	0.362
chr9	54	0.378
chr9	55	0.393
chr9	56	0.42
chr9	57	0.406
chr9	58	0.414
chr9	59	0.455
chr9	60	0.401
chr9	61	0.384
chr9	62	0.418
chr9	63	0.44
chr9	64	0.453
chr9	65	0.454
chr9	66	0.511
chr9	67	0.509
chr9	68	0.48
chr9	69	0.546
chr9	70	0.564
chr9	71	0.53
chr10	1	0.458
chr10	2	0.423
chr10	3	0.412
chr10	4	0.431
chr10	5	0.381
chr10	6	0.414
chr10	7	0.446
chr10	8	0.422
chr10	9	0.4
chr10	10	0.383
chr10	11	0.394
chr10	12	0.402
chr10	13	0.398
chr10	14	0.399
chr10	15	0.413
chr10	16	0.419
chr10	17	0.402
chr10	18	0.419
chr10	19	0.39
chr10	20	0.402
chr10	21	0
chr10	22	0.436
chr10	23	0.43
chr10	24	0.425
chr10	25	0.434
chr10	26	0.431
chr10	27	0.376
chr10	28	0.363
chr10	29	0.344
chr10	30	0.357
chr10	31	0.387
chr10	32	0.38
chr10	33	0.398
chr10	34	0.355
chr10	35	0.374
chr10	36	0.452
chr10	37	0.493
chr10	38	0.424
chr10	39	0.417
chr10	40	0.431
chr10	41	0.47
chr10	42	0.39
chr10	43	0.384
chr10	44	0.41
chr10	45	0.421
chr10	46	0.384
chr10	47	0.392
chr10	48	0.418
chr10	49	0.403
chr10	50	0.455
chr10	51	0.416
chr10	52	0.465
chr10	53	0.46
chr10	54	0.398
chr10	55	0.381
chr10	56	0.39
chr10	57	0.413
chr10	58	0.423
chr10	59	0.397
chr10	60	0.423
chr10	61	0.442
chr10	62	0.431
chr10	63	0.452
chr10	64	0.454
chr10	65	0.439
chr10	66	0.45
chr10	67	0.48
chr10	68	0.546
chr11	1	0.557
chr11	2	0.505
chr11	3	0.392
chr11	4	0.411
chr11	5	0.435
chr11	6	0.422
chr11	7	0.422
chr11	8	0.408
chr11	9	0.418
chr11	10	0.429
chr11	11	0.391
chr11	12	0.362
chr11	13	0.353
chr11	14	0.38
chr11	15	0.366
chr11	16	0.38
chr11	17	0.415
chr11	18	0.422
chr11	19	0.386
chr11	20	0.358
chr11	21	0.368
chr11	22	0.39
chr11	23	0.477
chr11	24	0.455
chr11	25	0.381
chr11	26	0.38
chr11	27	0
chr11	28	0.364
chr11	29	0.413
chr11	30	0.395
chr11	31	0.475
chr11	32	0.472
chr11	33	0.518
chr11	34	0.501
chr11	35	0.505
chr11	36	0.486
chr11	37	0.452
chr11	38	0.45
chr11	39	0.439
chr11	40	0.415
chr11	41	0.363
chr11	42	0.385
chr11	43	0.378
chr11	44	0.392
chr11	45	0.365
chr11	46	0.362
chr11	47	0.402
chr11	48	0.398
chr11	49	0.363
chr11	50	0.352
chr11	51	0.379
chr11	52	0.382
chr11	53	0.358
chr11	54	0.384
chr11	55	0.387
chr11	56	0.407
chr11	57	0.434
chr11	58	0.418
chr11	59	0.468
chr11	60	0.479
chr11	61	0.431
chr11	62	0.42
chr11	63	0.424
chr11	64	0.426
chr11	65	0.42
chr11	66	0.434
chr11	67	0.431
chr11	68	0.466
chr12	1	0.441
chr12	2	0.472
chr12	3	0.434
chr12	4	0.461
chr12	5	0.42
chr12	6	0.386
chr12	7	0.423
chr12	8	0.386
chr12	9	0.364
chr12	10	0.376
chr12	11	0.367
chr12	12	0.37
chr12	13	0.38
chr12	14	0.395
chr12	15	0.377
chr12	16	0.414
chr12	17	0.394
chr12	18	0.417
chr12	19	0
chr12	20	0.373
chr12	21	0.364
chr12	22	0.385
chr12	23	0.378
chr12	24	0.39
chr12	25	0.455
chr12	26	0.446
chr12	27	0.483
chr12	28	0.426
chr12	29	0.472
chr12	30	0.394
chr12	31	0.353
chr12	32	0.38
chr12	33	0.398
chr12	34	0.392
chr12	35	0.401
chr12	36	0.383
chr12	37	0.364
chr12	38	0.353
chr12	39	0.388
chr12	40	0.359
chr12	41	0.36
chr12	42	0.364
chr12	43	0.347
chr12	44	0.349
chr12	45	0.37
chr12	46	0.36
chr12	47	0.396
chr12	48	0.415
chr12	49	0.397
chr12	50	0.392
chr12	51	0.394
chr12	52	0.392
chr12	53	0.422
chr12	54	0.421
chr12	55	0.453
chr12	56	0.469
chr12	57	0.458
chr12	58	0.446
chr12	59	0.444
chr12	60	0.434
chr12	61	0.467
chr12	62	0.479
chr12	63	0.489
chr12	64	0.41
chr12	65	0.436
chr12	66	0.471
chr12	67	0.515
chr13	1	0
chr13	2	0
chr13	3	0
chr13	4	0
chr13	5	0
chr13	6	0
chr13	7	0
chr13	8	0
chr13	9	0
chr13	10	0.415
chr13	11	0.424
chr13	12	0.402
chr13	13	0.423
chr13	14	0.422
chr13	15	0.415
chr13	16	0.429
chr13	17	0.395
chr13	18	0.376
chr13	19	0.39
chr13	20	0.367
chr13	21	0.404
chr13	22	0.396
chr13	23	0.41
chr13	24	0.398
chr13	25	0.394
chr13	26	0.406
chr13	27	0.413
chr13	28	0.355
chr13	29	0.343
chr13	30	0.356
chr13	31	0.372
chr13	32	0.342
chr13	33	0.344
chr13	34	0.349
chr13	35	0.341
chr13	36	0.345
chr13	37	0.368
chr13	38	0.379
chr13	39	0.377
chr13	40	0.375
chr13	41	0.37
chr13	42	0.343
chr13	43	0.348
chr13	44	0.344
chr13	45	0.344
chr13	46	0.357
chr13	47	0.361
chr13	48	0.39
chr13	49	0.392
chr13	50	0.426
chr13	51	0.419
chr13	52	0.379
chr13	53	0.36
chr13	54	0.386
chr13	55	0.38
chr13	56	0.442
chr13	57	0.486
chr13	58	0.513
chr14	1	0
chr14	2	0
chr14	3	0
chr14	4	0
chr14	5	0
chr14	6	0
chr14	7	0
chr14	8	0
chr14	9	0
chr14	10	0.411
chr14	11	0.413
chr14	12	0.43
chr14	13	0.427
chr14	14	0.358
chr14	15	0.353
chr14	16	0.385
chr14	17	0.384
chr14	18	0.417
chr14	19	0.383
chr14	20	0.383
chr14	21	0.354
chr14	22	0.344
chr14	23	0.368
chr14	24	0.352
chr14	25	0.365
chr14	26	0.409
chr14	27	0.397
chr14	28	0.408
chr14	29	0.399
chr14	30	0.397
chr14	31	0.393
chr14	32	0.386
chr14	33	0.431
chr14	34	0.394
chr14	35	0.432
chr14	36	0.422
chr14	37	0.43
chr14	38	0.455
chr14	39	0.456
chr14	40	0.411
chr14	41	0.383
chr14	42	0.366
chr14	43	0.362
chr14	44	0.367
chr14	45	0.412
chr14	46	0.444
chr14	47	0.444
chr14	48	0.458
chr14	49	0.439
chr14	50	0.434
chr14	51	0.486
chr14	52	0.478
chr14	53	0.539
chr14	54	0.457
chr15	1	0
chr15	2	0
chr15	3	0
chr15	4	0
chr15	5	0
chr15	6	0
chr15	7	0
chr15	8	0
chr15	9	0
chr15	10	0
chr15	11	0.422
chr15	12	0.425
chr15	13	0.407
chr15	14	0.415
chr15	15	0.442
chr15	16	0.435
chr15	17	0.414
chr15	18	0.399
chr15	19	0.37
chr15	20	0.393
chr15	21	0.458
chr15	22	0.44
chr15	23	0.427
chr15	24	0.377
chr15	25	0.386
chr15	26	0.403
chr15	27	0.405
chr15	28	0.381
chr15	29	0.393
chr15	30	0.413
chr15	31	0.409
chr15	32	0.422
chr15	33	0.447
chr15	34	0.446
chr15	35	0.444
chr15	36	0.44
chr15	37	0.422
chr15	38	0.496
chr15	39	0.423
chr15	40	0.466
chr15	41	0.427
chr15	42	0.437
chr15	43	0.432
chr15	44	0.4
chr15	45	0.45
chr15	46	0.455
chr15	47	0.437
chr15	48	0.389
chr15	49	0.389
chr15	50	0.422
chr15	51	0.444
chr15	52	0.431
chr16	1	0.575
chr16	2	0.522
chr16	3	0.488
chr16	4	0.413
chr16	5	0.438
chr16	6	0.466
chr16	7	0.442
chr16	8	0.452
chr16	9	0.449
chr16	10	0.447
chr16	11	0.434
chr16	12	0.446
chr16	13	0.432
chr16	14	0.447
chr16	15	0.491
chr16	16	0.483
chr16	17	0.421
chr16	18	0.406
chr16	19	0
chr16	20	0
chr16	21	0
chr16	22	0
chr16	23	0
chr16	24	0.406
chr16	25	0.453
chr16	26	0.438
chr16	27	0.398
chr16	28	0.436
chr16	29	0.471
chr16	30	0.411
chr16	31	0.364
chr16	32	0.366
chr16	33	0.39
chr16	34	0.486
chr16	35	0.456
chr16	36	0.452
chr16	37	0.418
chr16	38	0.439
chr16	39	0.389
chr16	40	0.427
chr16	41	0.445
chr16	42	0.426
chr16	43	0.515
chr16	44	0.498
chr16	45	0.557
chr16	46	0
chr17	1	0.514
chr17	2	0.474
chr17	3	0.475
chr17	4	0.488
chr17	5	0.464
chr17	6	0.429
chr17	7	0.406
chr17	8	0.42
chr17	9	0.482
chr17	10	0.475
chr17	11	0.447
chr17	12	0
chr17	13	0.446
chr17	14	0.465
chr17	15	0.427
chr17	16	0.44
chr17	17	0.441
chr17	18	0.451
chr17	19	0.482
chr17	20	0.462
chr17	21	0.484
chr17	22	0.496
chr17	23	0.442
chr17	24	0.464
chr17	25	0.464
chr17	26	0.365
chr17	27	0.386
chr17	28	0.44
chr17	29	0.431
chr17	30	0.41
chr17	31	0.432
chr17	32	0.44
chr17	33	0.435
chr17	34	0.405
chr17	35	0.377
chr17	36	0.475
chr17	37	0.514
chr17	38	0.502
chr17	39	0.526
chr17	40	0.545
chr17	41	0.536
chr18	1	0.394
chr18	2	0.403
chr18	3	0.388
chr18	4	0.408
chr18	5	0.419
chr18	6	0.425
chr18	7	0.438
chr18	8	0.398
chr18	9	0
chr18	10	0.412
chr18	11	0.42
chr18	12	0.396
chr18	13	0.385
chr18	14	0.349
chr18	15	0.382
chr18	16	0.363
chr18	17	0.401
chr18	18	0.418
chr18	19	0.368
chr18	20	0.367
chr18	21	0.363
chr18	22	0.423
chr18	23	0.441
chr18	24	0.444
chr18	25	0.405
chr18	26	0.374
chr18	27	0.384
chr18	28	0.413
chr18	29	0.421
chr18	30	0.377
chr18	31	0.406
chr18	32	0.351
chr18	33	0.347
chr18	34	0.364
chr18	35	0.365
chr18	36	0.384
chr18	37	0.416
chr18	38	0.432
chr18	39	0.478
chr18	40	0
chr19	1	0.569
chr19	2	0.551
chr19	3	0.536
chr19	4	0.499
chr19	5	0.476
chr19	6	0.51
chr19	7	0.486
chr19	8	0.491
chr19	9	0.512
chr19	10	0.526
chr19	11	0.408
chr19	12	0.413
chr19	13	0.399
chr19	14	0
chr19	15	0.433
chr19	16	0.458
chr19	17	0.457
chr19	18	0.468
chr19	19	0.464
chr19	20	0.495
chr19	21	0.479
chr19	22	0.472
chr19	23	0.476
chr19	24	0.502
chr19	25	0.509
chr19	26	0.513
chr19	27	0.443
chr19	28	0.501
chr19	29	0.456
chr19	30	0.479
chr20	1	0.455
chr20	2	0.459
chr20	3	0.439
chr20	4	0.382
chr20	5	0.387
chr20	6	0.394
chr20	7	0.392
chr20	8	0.379
chr20	9	0.422
chr20	10	0.43
chr20	11	0.416
chr20	12	0.432
chr20	13	0.453
chr20	14	0
chr20	15	0
chr20	16	0.483
chr20	17	0.456
chr20	18	0.473
chr20	19	0.46
chr20	20	0.42
chr20	21	0.426
chr20	22	0.457
chr20	23	0.46
chr20	24	0.469
chr20	25	0.478
chr20	26	0.429
chr20	27	0.403
chr20	28	0.44
chr20	29	0.471
chr20	30	0.446
chr20	31	0.553
chr20	32	0.559
chr21	1	0
chr21	2	0
chr21	3	0
chr21	4	0
chr21	5	0
chr21	6	0.385
chr21	7	0
chr21	8	0.386
chr21	9	0.367
chr21	10	0.375
chr21	11	0.351
chr21	12	0.35
chr21	13	0.35
chr21	14	0.379
