#Chr	start	end	gene_name	is_protein_coding	is_reverse_strand	hi_index	p_li
1	147079746	147079870	RNU1-151P	False	False	0.0	0.0
1	26529761	26575030	RPS6KA1	True	False	11.9766106296	1.6427e-05
1	210676823	211134165	KCNH1	True	True	22.5331523442	0.54625
1	108272943	108337853	SLC25A24P1	False	False	0.0	0.0
1	20525989	20526751	RPS4XP4	False	False	0.0	0.0
1	52994726	52996026	TUBBP10	False	False	0.0	0.0
1	168903905	169087005	LINC00970	False	True	0.0	0.0
1	150887136	150913292	CTXND2	True	False	0.0	0.0
1	107505203	107505448	NDUFA4P1	False	False	0.0	0.0
1	232222866	232223145	RN7SL299P	False	False	0.0	0.0
1	75787072	75787150	SNORD45C	False	False	0.0	0.0
1	75789477	75789548	SNORD45B	False	False	0.0	0.0
1	75787889	75787972	SNORD45A	False	False	0.0	0.0
1	209827972	209857565	UTP25	True	False	0.0	1.2381e-06
1	150996086	151008375	MINDY1	True	True	0.0	4.5522e-16
1	67407810	67430415	SERBP1	True	True	10.6714002297	0.99664
1	65092392	65092614	MRPS21P1	False	True	0.0	0.0
1	197363817	197364078	MRPS21P3	False	False	0.0	0.0
1	157861197	157861460	MRPS21P2	False	False	0.0	0.0
1	155018520	155033781	DCST2	True	True	70.8833663987	1.8188e-12
1	155033824	155050930	DCST1	True	False	65.0934530646	1.2681e-19
1	218344196	218345678	TGFB2-AS1	False	True	0.0	0.0
1	28259518	28282491	SESN2	True	False	25.5977863632	4.1912e-07
1	150268200	150280916	C1orf54	True	False	73.4259162577	0.0002318
1	150646230	150697154	GOLPH3L	True	True	25.2323274512	1.2615e-05
1	158175850	158177755	ELL2P1	False	True	0.0	0.0
1	211639440	211654627	LINC01693	False	False	0.0	0.0
1	121573946	121580524	LINC01691	False	True	0.0	0.0
1	179183734	179184547	SETP10	False	False	0.0	0.0
1	153112121	153113516	SPRR2F	True	True	84.441892033	0.08518
1	5862811	5992473	NPHP4	True	True	68.3303748564	1.743e-29
1	28507366	28507571	SNORA73A	False	False	0.0	0.0
1	63523372	63572693	EFCAB7	True	False	36.1073405033	2.6115e-17
1	181236388	181238604	LINC01699	False	False	0.0	0.0
1	28508559	28508762	SNORA73B	False	False	0.0	0.0
1	70411218	70439851	CTH	True	False	52.8140336222	7.482e-08
1	70530526	70531492	CHORDC1P5	False	False	0.0	0.0
1	11066618	11099869	EXOSC10	True	True	49.5666701472	1.9676e-14
1	117863485	117929621	GDAP2	True	True	37.2246006056	1.4591e-09
1	228106679	228109312	MRPL55	True	True	85.5800355017	0.02414
1	203835585	203835912	RPL35AP5	False	True	0.0	0.0
1	228082660	228099212	ARF1	True	False	17.1139187637	0.89967
1	143439605	143439714	RNA5SP533	False	False	0.0	0.0
1	150926263	150964744	SETDB1	True	False	21.2801503602	1
1	37556919	37566857	DNALI1	True	False	31.0222407852	4.1201e-11
1	46967679	46967874	CYP4A26P	False	True	0.0	0.0
1	230057990	230282122	GALNT2	True	False	43.6201315652	0.0084175
1	183266602	183267285	RPS3AP8	False	False	0.0	0.0
1	188694320	188695111	RPS3AP9	False	False	0.0	0.0
1	64028894	64029000	RNU6-809P	False	True	0.0	0.0
1	226438564	226439344	RPS3AP7	False	False	0.0	0.0
1	154338743	154338802	RNU7-57P	False	False	0.0	0.0
1	74568117	74673792	ERICH3	True	True	0.0	1.0824e-42
1	43933320	43937240	ARTN	True	False	75.2114440848	0.34735
1	17717625	17749978	LINC02810	False	False	0.0	0.0
1	39801414	39817460	LINC02811	False	True	0.0	0.0
1	53366656	53368245	LINC02812	False	True	0.0	0.0
1	72301472	72301829	RPL31P12	False	False	0.0	0.0
1	166895711	166975540	ILDR2	True	True	45.5831680067	0.95385
1	162342546	162342640	MIR556	False	False	0.0	0.0
1	180906651	180909166	LINC02816	False	False	0.0	0.0
1	221330080	221336489	LINC02817	False	True	0.0	0.0
1	179829609	179836124	LINC02818	False	True	0.0	0.0
1	9672426	9687555	PIK3CD-AS2	False	True	0.0	0.0
1	9652610	9654586	PIK3CD-AS1	False	True	0.0	0.029774
1	168375524	168375621	MIR557	False	False	0.0	0.0
1	23380909	23424748	TCEA3	True	True	48.0056385089	0.0045078
1	108815898	108963484	AKNAD1	True	True	88.3470815495	3.6153e-23
1	173500460	173603072	SLC9C2	True	True	79.1740628589	0.00019485
1	6521347	6554513	NOL9	True	True	84.3949044586	0.008884
1	629062	629433	MTND1P23	False	False	0.0	0.0
1	94418389	94518666	ABCD3	True	False	15.0203612822	0.0078364
1	151790804	151794402	TDRKH-AS1	False	False	0.0	0.0
1	160276807	160286348	PEX19	True	True	29.4246632557	0.0003188
1	114837227	114851453	NR1H5P	False	False	0.0	0.0
1	162777730	162778014	RN7SL861P	False	False	0.0	0.0
1	158560606	158570580	OR6P1	True	True	75.561240472	5.8864e-05
1	97394154	97420141	DPYD-IT1	False	True	0.0	0.0
1	179025804	179076567	FAM20B	True	False	17.5002610421	3.8916e-06
1	40161387	40240921	RLF	True	False	20.7893912499	1
1	67832303	68202987	GNG12-AS1	False	False	0.0	0.0
1	155991390	156001787	ARHGEF2-AS1	False	False	0.0	0.0
1	64984608	64986087	SLC2A3P2	False	True	0.0	0.0
1	160151586	160186980	ATP1A4	True	False	59.8360655738	2.1395e-20
1	160115759	160143591	ATP1A2	True	False	25.4672653232	0.00018093
1	116372668	116410261	ATP1A1	True	False	33.710974209	1
1	166665885	166682196	FMO10P	False	False	0.0	0.0
1	221880981	221978523	LINC02257	False	True	0.0	0.0
1	22025511	22101360	CDC42	True	False	0.485538268769	0.78399
1	168695468	168729206	DPT	True	True	20.8624830323	4.2743e-06
1	43946950	43968022	IPO13	True	False	17.2757648533	0.99998
1	225886282	225911382	LEFTY1	True	True	73.2118617521	9.6756e-13
1	153070224	153070840	SPRR2B	True	True	87.2820298632	0.0
1	33860475	33864791	HMGB4	True	False	83.763182625	0.004348
1	88979456	88992960	RBMXL1	True	True	86.2326407017	0.029284
1	42491739	42492493	RPS3AP11	False	False	0.0	0.0
1	119126539	119127291	RPS3AP12	False	True	0.0	0.0
1	153330120	153348841	PGLYRP4	True	True	82.9539521771	2.9387e-15
1	99703970	99766635	FRRS1	True	True	61.4754098361	2.9703e-09
1	164769116	164774641	PBX1-AS1	False	True	0.0	0.0
1	159466321	159483376	LINC02819	False	False	0.0	0.0
1	169722640	169764705	SELE	True	True	53.8895269918	7.9058e-10
1	192316992	192367285	RGS21	True	False	15.2396366294	3.8018e-05
1	97077743	97995000	DPYD	True	True	1.81163203508	3.3686e-22
1	212992182	213015867	ANGEL2	True	True	29.9154223661	5.565e-06
1	182407621	182414815	LINC00272	False	False	0.0	0.0
1	204131062	204152044	ETNK2	True	True	42.3775712645	9.808e-07
1	26361634	26374522	ZNF683	True	True	88.1486895688	1.1234e-07
1	158831351	158849506	MNDA	True	False	95.7920016707	3.0917e-17
1	37692481	37709719	CDCA8	True	False	22.5122689778	0.0071651
1	6724637	6730012	LINC01672	False	False	0.0	0.0
1	166474879	166490307	LINC01675	False	True	0.0	0.0
1	105927620	106028277	LINC01677	False	True	0.0	0.0
1	105587575	105618991	LINC01676	False	True	0.0	0.0
1	7843083	7853512	UTS2	True	True	80.5523650412	0.016816
1	240823006	240823433	RFKP1	False	True	0.0	0.0
1	160678746	160711831	CD48	True	True	97.4417876162	1.7302e-05
1	150257251	150265078	CA14	True	False	49.2586404928	5.9231e-16
1	151281618	151292176	ZNF687	True	False	54.8449410045	0.97101
1	62784132	62865516	ATG4C	True	False	4.58911976611	4.674e-17
1	42040597	42041729	HNRNPFP1	False	False	0.0	0.0
1	156936131	156936244	MIR765	False	True	0.0	0.0
1	74198212	74234086	FPGT	True	False	47.1285371202	1.1532e-10
1	66094461	66094546	RNU4-88P	False	True	0.0	0.0
1	51836344	51836402	MIR761	False	True	0.0	0.0
1	40942251	40942515	UBE2V1P8	False	True	0.0	0.0
1	15604597	15605043	CHCHD2P6	False	False	0.0	0.0
1	119331397	119331525	RNU1-75P	False	True	0.0	0.0
1	93921268	93921667	CHCHD2P5	False	True	0.0	0.0
1	54641786	54742308	MROH7-TTC4	True	False	0.0	0.0
1	97933474	98049863	MIR137HG	False	True	0.0	0.0
1	6624866	6635586	THAP3	True	False	78.5632243918	0.0072819
1	156061160	156070504	RAB25	True	False	37.6318262504	1.1227e-07
1	95061596	95067545	ALG14-AS1	False	False	0.0	0.0
1	205767986	205775482	RAB29	True	True	0.0	0.18152
1	37802945	37808208	YRDC	True	True	53.456197139	0.0021751
1	145407772	145408173	PFN1P3	False	False	0.0	0.0
1	149884459	149886652	H2BC21	True	True	0.0	0.54518
1	26519354	26520250	DPPA2P2	False	True	0.0	0.0
1	182982212	182982318	RNU6-41P	False	True	0.0	0.0
1	208697369	208697698	RPS26P13	False	True	0.0	0.0
1	111439890	111449256	WDR77	True	True	23.9949879921	0.0002454
1	228393673	228406835	TRIM11	True	True	76.9499843375	0.91729
1	228006998	228061271	WNT3A	True	False	1.30521039992	0.96491
1	27342020	27353937	SYTL1	True	False	58.7710138874	1.1697e-12
1	228407935	228416861	TRIM17	True	True	79.9154223661	8.3141e-08
1	246839098	246931948	AHCTF1	True	True	52.5582123838	1
1	26164101	26168963	C1orf232	True	True	0.0	0.0
1	67656831	67657129	RN7SL392P	False	True	0.0	0.0
1	186311825	186311928	RNU6-1240P	False	True	0.0	0.0
1	158418210	158426237	OR10K2	True	True	77.3624308238	0.0
1	158461574	158470857	OR10K1	True	False	70.7476245171	0.31356
1	111200771	111243440	CHI3L2	True	False	78.8033831054	1.9866e-14
1	203178931	203186704	CHI3L1	True	True	63.146079148	1.1133e-05
1	150321479	150353233	PRPF3	True	False	11.6111517177	1
1	163068775	163076802	RGS4	True	False	27.0178552783	1.5407e-05
1	24777873	24777979	RNU6-1208P	False	True	0.0	0.0
1	39304294	39304898	HSPE1P8	False	True	0.0	0.0
1	163111121	163321791	RGS5	True	True	31.1579826668	7.0956e-05
1	32231658	32241620	MTMR9LP	False	True	0.0	0.0
1	203903723	203904013	HSPE1P6	False	True	0.0	0.0
1	181033425	181061938	MR1	True	False	82.2282551947	1.4858e-16
1	112748095	112748475	NUTF2P4	False	False	0.0	0.0
1	213817751	213988508	PROX1-AS1	False	True	0.0	0.0
1	40477290	40496343	ZFP69	True	False	64.957711183	1.5454e-08
1	204032447	204041265	LINC00303	False	True	0.0	0.0
1	156742109	156766925	HDGF	True	True	50.5847342592	0.73552
1	155045191	155046118	DCST1-AS1	False	True	0.0	0.0
1	40258041	40294180	ZMPSTE24	True	False	19.0195259476	8.8702e-16
1	54184041	54225464	MRPL37	True	False	51.1224809439	1.3929e-08
1	235738005	235738989	LDHAP2	False	False	0.0	0.0
1	202851828	202861620	TUBA5P	False	True	0.0	0.0
1	225936598	225941383	LEFTY2	True	True	53.090738227	0.00029307
1	50174306	50175868	ELAVL4-AS1	False	True	0.0	0.0
1	169849631	169894267	SCYL3	True	True	64.5609272215	0.75758
1	149636766	149636929	RNVU1-30	False	False	0.0	0.0
1	145465617	145465780	RNVU1-31	False	True	0.0	0.0
1	202410108	202410207	RNU6-89P	False	True	0.0	0.0
1	79521080	79522203	ADH5P2	False	False	0.0	0.0
1	240170155	240171291	ADH5P3	False	False	0.0	0.0
1	248290139	248303424	OR2T12	True	True	97.2538373186	0.0
1	48447936	48448042	RNU4-61P	False	False	0.0	0.0
1	154295503	154295601	RNU6-239P	False	False	0.0	0.0
1	109466546	109482134	SYPL2	True	False	23.1961992273	1.8911e-05
1	151340640	151347326	RFX5	True	True	29.6648219693	1.9605e-11
1	38885807	38941830	RHBDL2	True	True	59.324423097	8.9365e-08
1	174159410	174995308	RABGAP1L	True	False	10.6087501305	0.00010938
1	112625906	112626224	MRPL53P1	False	True	0.0	0.0
1	228165804	228182257	IBA57	True	False	80.9021614284	0.0083921
1	52754322	52754462	RNU2-30P	False	False	0.0	0.0
1	88829102	88829419	ELOCP19	False	False	0.0	0.0
1	68375327	68375663	ELOCP18	False	True	0.0	0.0
1	145670852	145708148	PDZK1	True	True	65.0725696982	1.1586e-09
1	100186919	100249834	DBT	True	True	14.9420486582	1.0467e-05
1	115836377	115843917	NHLH2	True	True	24.4074344784	0.57964
1	117094643	117094728	MIR942	False	False	0.0	0.0
1	21161475	21162081	HSPE1P27	False	False	0.0	0.0
1	77853355	77853893	HSPE1P25	False	False	0.0	0.0
1	10895761	10895998	HSPE1P24	False	False	0.0	0.0
1	150515757	150518032	FALEC	False	False	0.0	0.0
1	246321663	246322438	SMYD3-IT1	False	True	0.0	0.0
1	32013868	32060850	KHDRBS1	True	False	11.9400647384	0.99423
1	170151378	170151462	MIR3119-2	False	False	0.0	0.0
1	31409565	31434680	SERINC2	True	False	64.9785945494	8.9859e-14
1	21293290	21299874	ECE1-AS1	False	False	0.0	0.0
1	26169908	26170873	ZNF593	True	False	43.922940378	0.00066476
1	119853316	119853748	PFN1P9	False	False	0.0	0.0
1	146957117	146957659	PFN1P8	False	True	0.0	0.0
1	149886918	149887411	H2AC20	True	False	0.0	0.18727
1	20633458	20651511	PINK1	True	False	41.9024746789	1.8749e-10
1	120432204	120434052	PFN1P2	False	True	0.0	0.0
1	43383917	43389808	MED8	True	True	9.68988200898	1.098e-05
1	227563543	227677443	ZNF678	True	False	96.1574605826	0.015898
1	144442606	144443004	PFN1P6	False	False	0.0	0.0
1	85649417	85708433	ZNHIT6	True	True	54.9911245693	7.5337e-12
1	37203610	37203716	RNU6-636P	False	False	0.0	0.0
1	39895426	39902256	MYCL	True	True	22.653231701	0.097019
1	69919322	69920317	PIN1P1	False	False	0.0	0.0
1	27211265	27211484	SNRPEP7	False	False	0.0	0.0
1	39955112	39969968	MFSD2A	True	False	40.6651352198	0.047153
1	155419397	155419500	RNU6-1297P	False	False	0.0	0.0
1	2425980	2505532	PLCH2	True	False	70.3456197139	9.8345e-16
1	179365720	179554735	AXDND1	True	False	75.1905607184	4.3137e-26
1	6785454	7769706	CAMTA1	True	False	2.21363683826	1
1	209756032	209782320	TRAF3IP3	True	False	55.6907173436	2.1912e-12
1	28236109	28246906	ATP5IF1	True	False	0.0	0.00010367
1	247754846	247760556	OR1C1	True	True	88.7699697191	0.057434
1	150487364	150507609	TARS2	True	False	55.6176255612	1.2185e-12
1	172138808	172138888	MIR3120	False	False	0.0	0.0
1	152970648	152972574	SPRR4	True	False	69.5155058996	0.038928
1	152947154	152949258	SPRR5	True	False	0.0	0.0
1	93922574	93923945	MTND4P11	False	True	0.0	0.0
1	151022746	151022852	RNU6-884P	False	True	0.0	0.0
1	247449118	247458105	OR2B11	True	True	73.1439908113	0.00022477
1	41027200	41242154	SCMH1	True	True	17.8604991125	8.6107e-06
1	31652263	31704319	COL16A1	True	True	41.5317949253	2.9031e-24
1	109750080	109764027	EPS8L3	True	True	78.1194528558	9.5062e-14
1	248912690	248912795	RNU6-1205P	False	True	0.0	0.0
1	49374201	49472085	AGBL4-IT1	False	True	0.0	0.0
1	34792999	34795747	GJA4	True	False	48.0735094497	0.055777
1	147756199	147773362	GJA5	True	True	8.61960948105	0.54192
1	147902795	147909269	GJA8	True	False	52.9132296126	0.002205
1	38874069	38881587	GJA9	True	True	74.6580348752	4.6528e-12
1	223373822	223373956	RNU4-57P	False	False	0.0	0.0
1	1915108	1917296	CALML6	True	False	86.1960948105	2.6089e-08
1	237471119	237471191	MIR4428	False	False	0.0	0.0
1	201888680	201892587	SHISA4	True	False	53.273467683	0.0009272
1	156463727	156500779	MEF2D	True	True	11.762556124	0.99705
1	154567778	154580013	CHRNB2	True	False	32.7816644043	0.00072964
1	173858559	173868882	GAS5	False	True	0.0	0.0
1	50405430	50406024	FCF1P6	False	True	0.0	0.0
1	243267257	243268119	FCF1P7	False	True	0.0	0.0
1	225810092	225845563	EPHX1	True	False	56.8967317532	3.2154e-09
1	58565631	58565932	RN7SL713P	False	True	0.0	0.0
1	244048939	244057476	ZBTB18	True	False	8.37422992586	0.99658
1	43385113	43389155	MED8-AS1	False	False	0.0	0.0
1	70258999	70354734	ANKRD13C	True	True	23.0395739793	0.99793
1	42733093	42740254	CLDN19	True	True	48.3606557377	0.0049681
1	109616104	109632053	AMPD2	True	False	38.5924611047	4.5084e-07
1	114673090	114695618	AMPD1	True	True	34.7447008458	1.9099e-21
1	222668013	222713210	AIDA	True	True	14.1119348439	0.00015469
1	44850522	44986722	EIF2B3	True	True	14.4095228151	0.56695
1	33513999	34165842	CSMD2	True	True	21.1078625874	1
1	202193901	202319781	LGR6	True	False	47.9012216769	2.9439e-06
1	244454377	244641177	CATSPERE	True	False	0.0	4.9865e-12
1	145992435	145996579	TXNIP	True	True	17.6098987157	0.44102
1	26321698	26360080	CRYBG2	True	True	0.0	1.5876e-11
1	244394976	244395660	TGIF2P1	False	True	0.0	0.0
1	178090677	178093984	RASAL2-AS1	False	True	0.0	0.0
1	758233	758336	RNU6-1199P	False	True	0.0	0.0
1	36306368	36329340	SH3D21	True	False	87.7727889736	8.7925e-12
1	222737207	222750805	FAM177B	True	False	75.1331314608	4.6111e-05
1	205142505	205211702	DSTYK	True	True	25.9580244335	0.51262
1	38009258	38024820	UTP11	True	False	0.0	1.0932e-07
1	46203334	46221256	LURAP1	True	False	46.9719118722	0.011822
1	228625909	228626027	RNA5S8	False	True	0.0	0.0
1	204617170	204685738	LRRN2	True	True	42.3566878981	0.7805
1	203475806	203491352	PRELP	True	False	47.6871671713	4.7067e-05
1	91680343	91906335	TGFBR3	True	True	19.6042602067	0.0030577
1	28369582	28500364	PHACTR4	True	False	45.8755351363	4.9198e-07
1	24745382	24844321	CLIC4	True	False	15.3022867286	0.0010866
1	54132968	54153770	CDCP2	True	True	61.6320350841	9.4718e-11
1	183138402	183141282	LAMC1-AS1	False	True	0.0	0.0
1	143499187	143500512	LINC02799	False	True	0.0	0.0
1	121396754	121463508	LINC02798	False	False	0.0	0.0
1	72793104	72854475	LINC02797	False	False	0.0	0.0
1	72765031	72791282	LINC02796	False	False	0.0	0.0
1	86288704	86320711	LINC02795	False	True	0.0	0.0
1	48050659	48091736	LINC02794	False	False	0.0	0.0
1	25041136	25047404	LINC02793	False	False	0.0	0.0
1	79325008	79346445	LINC02792	False	False	0.0	0.0
1	69215835	69249477	LINC02791	False	True	0.0	0.0
1	95937901	96022890	LINC02790	False	False	0.0	0.0
1	38474825	38516520	LINC01685	False	False	0.0	0.0
1	182615254	182616629	LINC01686	False	False	0.0	0.0
1	191221159	191228467	LINC01680	False	True	0.0	0.0
1	170173865	170304358	LINC01681	False	False	0.0	0.0
1	229812917	229892046	LINC01682	False	True	0.0	0.0
1	182712862	182714544	LINC01688	False	False	0.0	0.0
1	146288596	146288696	RNU6-1071P	False	False	0.0	0.0
1	13474973	13514003	LRRC38	True	True	51.1538059935	0.14423
1	100148448	100178273	LRRC39	True	True	42.3201420069	0.00016707
1	171101739	171101798	MIR1295B	False	False	0.0	0.0
1	207043849	207052980	YOD1	True	True	30.9021614284	0.1348
1	11877770	11880406	SBF1P2	False	False	0.0	0.0
1	11980181	12015211	MFN2	True	False	12.0705857784	0.99415
1	75743423	75744776	DLSTP1	False	True	0.0	0.0
1	248771635	248773792	DPY19L4P1	False	True	0.0	0.0
1	33350352	33363245	PHC2-AS1	False	False	0.0	0.0
1	54806063	54842252	LEXM	True	False	0.0	2.1352e-13
1	237120807	237121109	RN7SKP195	False	False	0.0	0.0
1	11674480	11691650	MAD2L2	True	True	5.38790853086	0.082082
1	119886304	119886927	NOTCH2P1	False	False	0.0	0.0
1	173477330	173488815	PRDX6	True	False	30.9752532108	4.8237e-05
1	101270875	101271363	PPIAP7	False	True	0.0	0.0
1	218459265	218525978	LINC02869	False	False	0.0	0.095863
1	116694112	116706603	LINC02868	False	False	0.0	0.0
1	45510914	45542732	PRDX1	True	True	6.01963036441	7.6959e-10
1	1020120	1056118	AGRN	True	False	71.1287459538	5.4727e-07
1	247895587	247896531	OR2W3	True	False	77.3833141902	0.00010132
1	231528653	231819244	TSNAX-DISC1	True	False	0.0	0.0
1	16018875	16034050	CLCNKA	True	False	75.8901534927	4.2296e-17
1	27660328	27662722	LINC02574	False	True	0.0	0.0
1	27693731	27693835	RNU6-424P	False	False	0.0	0.0
1	49841821	49846400	ZNF859P	False	False	0.0	0.0
1	147099482	147124285	NBPF13P	False	True	0.0	0.0
1	25887360	25887610	SNRPFP2	False	False	0.0	0.0
1	51382308	51382414	RNU6-877P	False	False	0.0	0.0
1	45493866	45500079	CCDC163	True	True	0.0	0.0
1	12191713	12191773	MIR4632	False	False	0.0	0.0
1	81557121	81557832	MED28P8	False	True	0.0	0.0
1	197038741	197067260	F13B	True	True	74.1463923985	8.9128e-10
1	228073909	228076550	LINC02809	False	True	0.0	0.0
1	209267798	209268223	ATP5MC2P1	False	True	0.0	0.0
1	200054061	200054165	RNU6-570P	False	False	0.0	0.0
1	47550196	47550753	ATP6V0E1P4	False	False	0.0	0.0
1	147541501	147626216	BCL9	True	False	19.2179179284	0.49607
1	153658703	153661852	SNAPIN	True	False	33.4133862379	0.0015332
1	43705824	43931165	ST3GAL3	True	False	23.4102537329	0.0054034
1	243029512	243052252	SEPTIN14P21	False	True	0.0	0.0
1	154259727	154259862	SNORA58B	False	False	0.0	0.0
1	161663147	161678654	FCGR2B	True	False	85.016184609	0.45637
1	16740273	16972964	CROCC	True	False	54.6987574397	1.2656e-24
1	161505430	161524013	FCGR2A	True	False	80.6150151404	2.0054e-06
1	144421386	144461674	NBPF15	True	True	96.5542445442	0.0
1	148531385	148679742	NBPF14	True	True	96.3297483554	0.0
1	223863726	223864851	ACTBP11	False	True	0.0	0.0
1	146938744	146996202	NBPF12	True	False	94.6016497859	0.0
1	148102046	148152322	NBPF11	True	True	96.6691030594	0.0
1	873292	874349	TUBB8P11	False	False	0.0	0.0
1	231670635	231670750	RNU5A-5P	False	False	0.0	0.0
1	181771566	181771644	RNA5SP70	False	False	0.0	0.0
1	149475338	149556361	NBPF19	True	False	0.0	0.0
1	164555584	164899296	PBX1	True	False	0.850997180746	0.99527
1	219173869	219212865	LYPLAL1	True	False	52.5007831262	2.6427e-05
1	43970000	43973369	DPH2	True	False	59.3400856218	9.0918e-06
1	185434244	185434305	RNU7-183P	False	False	0.0	0.0
1	100989623	101026088	DPH5	True	True	17.8970450037	8.1083e-07
1	160317403	160317706	SUMO1P3	False	False	0.0	0.0
1	112911847	112957013	SLC16A1	True	True	33.8258327242	0.00073565
1	162157107	162157182	MIR4654	False	False	0.0	0.0
1	183460874	183472265	SMG7-AS1	False	True	0.0	0.0
